Entity	Class	Table	Property	Columns	Type	Kind
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel	LESSONMODELS	Stages		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel.Stages)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel	LESSONMODELS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	TeacherActivities		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage.TeacherActivities)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	Name	Name	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	Number	Number	Int32	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	Model	LESSONMODELID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModel	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	LESSONSTAGEMODELS	ParentStage	PARENTSTAGEID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonModelStage	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	LESSONTEACHERACTIVITIES	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	LESSONTEACHERACTIVITIES	Activity	Activity	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonTeacherActivity	LESSONTEACHERACTIVITIES	Results	Results	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	LESSONACTIVITIES	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	LESSONACTIVITIES	Code	CODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	LESSONACTIVITIES	Activity	ACTIVITY	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	LESSONACTIVITIES	Results	RESULTS	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonLearnActivity	LESSONACTIVITIES	Group	GROUPID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonActivityGroup	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Id	PLANID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Units		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan.Units)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	SubjectGroup		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.SubjectGroup, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan.SubjectGroup)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Bookref	BOOKREF	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Grade	GRADE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Materials	MATERIALS	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	FileAttachment	ATTACHMENTID	NetCity.Common.ObjectModel.Nhibernate.FileAttachment	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Schoolyear	SCHOOLYEARID	NetCity.Common.ObjectModel.Nhibernate.Schoolyear	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	Subject	SUBJECTID	NetCity.Common.ObjectModel.Nhibernate.Subject	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	SubjectplanVariant	VARIANTID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	SUBJECTPLANS	User	AUTHORID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	SUBJECTPLANVARIANTS	Variantid	VARIANTID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	SUBJECTPLANVARIANTS	Subjectplans		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant.Subjectplans)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.SubjectplanVariant	SUBJECTPLANVARIANTS	Variantname	VARIANTNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	Subject	LESSONMAPSUBJECTID	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.LessonMapSubject, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	Step	STEP	Int32	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	Classes	CLASSES	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	SUBJECTSKILLS	ParentSkill	PARENTID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.LessonMaps.SubjectSkill	many-to-one
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Id	UNITID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Lessons		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Lesson, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit.Lessons)	collection
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Nunitinplan	NUNITINPLAN	Int32	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Unitname	UNITNAME	String	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Description	DESCRIPTION	String	property
NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Unit	UNITS	Subjectplan	PLANID	NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Subjectplan	many-to-one
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	Scopes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.System.AuthScope, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.System.AuthClient.Scopes)	collection
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	Schools		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.School, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.System.AuthClient.Schools)	collection
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	ClientId	CLIENT_ID	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	ClientName	CLIENT_NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	ClientSecret	CLIENT_SECRET	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	RedirectUrl	REDIRECT_URI	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	AuthCodeFlow	AUTHCODE_FLOW	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	RefreshTokenFlow	REFRESHTOKEN_FLOW	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	ClientCredFlow	CLIENTCRED_FLOW	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	NetCity.Common.ObjectModel.Nhibernate.System.AuthClient	AUTHCLIENTS	ResourceOwnerCredFlow	RESOURCEOWNERCRED_FLOW	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	AUTHSCOPES	Id	SCOPEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	AUTHSCOPES	Name	SCOPENAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	NetCity.Common.ObjectModel.Nhibernate.System.AuthScope	AUTHSCOPES	Description	SCOPEDESCRIPTION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	TRUSTEDAPPLICATIONS	Id	TrustedApplicationId	Int32	id
NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	TRUSTEDAPPLICATIONS	ApplicationKey	ApplicationId	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	NetCity.Common.ObjectModel.Nhibernate.System.TrustedApplication	TRUSTEDAPPLICATIONS	School	SchoolId	NetCity.Common.ObjectModel.Nhibernate.Organizations.School	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Id	TERMID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Classes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Classes.Class, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Term.Classes)	collection
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Students		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Users.Student, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Term.Students)	collection
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Totals		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ClassJournal.Total, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Term.Totals)	collection
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	SubjectGroups		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.SubjectGroupTerm, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Term.SubjectGroups)	collection
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	IupCurriculums		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Curiculum.IupCuriculum, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Term.IupCurriculums)	collection
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Enddate	ENDDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Startdate	STARTDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Termname	TERMNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	ModifyDate	MODIFYDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	TermNum	TERMNUM	Int32	property
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	TermType	TERMTYPEID	NetCity.Common.ObjectModel.Nhibernate.TermType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Term	NetCity.Common.ObjectModel.Nhibernate.Term	TERMS	Schoolyear	SCHOOLYEARID	NetCity.Common.ObjectModel.Nhibernate.Schoolyear	many-to-one
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	Id	TERMTYPEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	SchoolTermTypes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.SchoolTermTypes, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.TermType.SchoolTermTypes)	collection
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	Terms		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Term, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.TermType.Terms)	collection
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	Count	TERMSCOUNT	Int32	property
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	Name	TERMTYPENAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.TermType	NetCity.Common.ObjectModel.Nhibernate.TermType	TERMTYPES	Enabled	ENABLED	YesNoType	property
NetCity.Common.ObjectModel.Nhibernate.Users.AidResult	NetCity.Common.ObjectModel.Nhibernate.Users.AidResult	AIDRESULTS	Comment	AIDCOMMENT	String	property
NetCity.Common.ObjectModel.Nhibernate.Users.AidResult	NetCity.Common.ObjectModel.Nhibernate.Users.AidResult	AIDRESULTS	Result	AIDRESULT	NetCity.Common.ObjectModel.Nhibernate.Users.UserParams.UserInfoListItem	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Date	DATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	ComissionDate	COMISSIONDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Status	STATUS	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Decision	DECISION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Position	POSITION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Number	NUMBER	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	AttestId	ATTEST_ID	Int64	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	User	USERID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.AttestRequest	STAFF_ATTEST_REQUESTS	Period	STARTDATE,ENDDATE	component[Start,End]	property
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.StaffAcademicAwards	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.StaffAcademicAwards	STAFF_ACADEMIC_AWARDS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.StaffAcademicAwards	NetCity.Common.ObjectModel.Nhibernate.Users.Attestation.StaffAcademicAwards	STAFF_ACADEMIC_AWARDS	AcademicDegree	ACADEMICDEGREE	AnsiString	property
